protein1,protein2,label
A0A8D9PCQ4,Q04651,0
Q03677,Q07786,0
P38356,P53069,0
P38779,Q04031,1
P0CH08,P87274,0
P02400,P53181,0
P43595,Q3E743,0
P35178,P53979,0
P38219,Q12291,0
Q03081,Q05636,0
P53222,Q03835,0
P53089,Q02872,0
P32630,Q12253,0
P38336,P54858,0
P38877,P40540,0
P38632,P40558,0
O13533,Q12461,0
P40078,Q07915,1
P38765,Q99316,0
P0CF35,Q08096,0
O14467,P17076,1
P35731,Q07993,0
P40014,Q08910,0
P38615,P53012,0
P31373,P32836,0
P36061,Q12335,0
P40505,P43608,0
P10834,P34760,0
P36104,Q08756,0
P40058,P53615,0
P23641,P39101,0
P36014,P38637,0
P47146,P53892,0
P0CX26,P0CX45,1
P40000,Q03723,0
Q06152,Q12442,0
P41834,Q12023,0
P25337,P47020,0
O14455,P40484,0
P32867,P52490,0
P0CL41,P36069,0
P26784,Q02326,1
P38987,P53153,0
P41056,Q07746,0
P38191,P52553,0
P36047,P40539,0
P00045,P32378,0
P33204,Q12020,0
P25576,P53937,0
Q04276,Q12320,0
P43600,P53720,0
P36531,Q06199,0
P36145,Q03290,1
P18562,P53167,0
P38783,P40107,0
P32339,P38806,0
Q04689,Q07748,0
P38209,Q01766,0
P40063,P40081,0
P53600,Q12144,0
P25563,P36079,0
P05318,P39726,0
P40031,P53604,0
P53898,Q07648,0
P38874,Q00381,0
P06182,P39735,0
P38785,Q05541,0
P0CX51,P53904,0
P38304,P46654,0
P53178,Q03057,0
P32656,Q04179,0
P0CE69,P47110,0
P40078,Q99316,0
P38842,P43557,0
Q12284,Q99395,0
P20436,P32859,0
O13521,Q08927,0
P47115,P47118,0
Q04359,Q04398,0
P38328,Q03323,0
P38689,P48232,0
P47182,Q99190,0
P38191,Q06089,0
P0CE91,Q12379,0
P35731,P43567,0
P53604,Q08144,0
P53242,Q08914,0
P36104,P53725,0
P15700,Q07509,0
P0CZ17,P38063,0
P40342,P42940,0
P38200,P40049,0
A0A8D9UGQ7,P38819,0
P38253,Q12052,0
Q01590,Q06070,0
P02381,Q03246,1
Q03083,Q06616,0
Q05043,Q12692,0
Q03207,Q04299,0
P38191,P48560,0
P20486,P36134,0
P22214,P38962,0
P51998,Q07521,0
P32630,Q03067,0
P14359,P23202,0
P22203,P38234,0
P43558,P53113,0
P0CF19,P39721,0
P13517,Q08439,0
P36010,Q9URQ3,0
P06174,Q08743,0
P32943,P47066,0
P38068,Q03148,0
P07807,Q02732,0
P0CL30,P53071,0
P36160,P38202,1
O13587,P18898,0
P32781,Q8TGK7,0
P19955,P28625,0
P32607,Q08903,0
P40530,P43623,0
P00359,Q12064,0
P00817,Q04231,0
P38803,P40503,0
P06843,Q12057,0
P32495,Q12223,0
P20486,P40073,0
A0A023PXH2,P53686,0
P39704,P53275,0
P38251,P53688,0
P0CX93,P46972,0
P38236,Q03208,0
P06182,P32344,0
Q04951,Q07551,0
A0A023PYD3,P47055,0
P05740,P0CX43,1
P15019,P33419,0
P25372,P41816,0
P38089,P40018,0
P50113,Q12056,0
Q02209,Q06508,0
A0ACB2N405,P0CX84,0
P53105,P53334,0
P38430,Q06678,0
P00498,Q05898,0
A0A023PZC3,Q08909,0
P0CX28,P47021,0
Q03904,Q12487,0
P40488,Q07747,0
P36074,Q07951,0
P0CL30,Q05584,0
P40037,P46784,0
P53733,Q12225,0
P53239,Q03831,0
P39005,P46994,0
P53146,Q07843,0
P38191,P53216,0
P40570,P53719,0
O13564,Q08969,0
O74700,P38313,0
Q00453,Q03530,0
P53130,Q05610,0
P43622,P47188,0
A0A023PXI4,Q12004,0
P05750,P0CX85,1
A0A023PZJ3,Q12489,0
P06367,Q03480,0
Q05359,Q06236,0
Q06543,Q07521,0
P05743,P0CX12,0
P00420,P42936,0
P25554,P50110,0
Q08439,Q12270,0
P23624,Q03558,0
P0CX28,Q03788,0
P00424,P38252,0
P47188,P53305,0
P40449,Q00582,0
P38752,Q04502,0
Q12167,Q8TGU2,0
P21560,P53200,0
P89495,Q07992,0
P0CX94,Q2V2P7,0
P53329,Q03976,0
P34224,P53123,0
O13537,P53159,0
P32585,Q12314,0
P0CL34,Q03818,0
P26785,P40543,0
P01123,Q6B2I9,0
P38246,P40553,0
P41338,Q07887,0
P28005,P40542,0
P40062,Q12157,0
P36014,Q04307,0
P32612,Q12498,0
P00942,P43578,0
P36079,P38180,0
P46683,P53082,0
O13564,Q04110,0
P14724,Q12379,1
P13393,Q03941,0
Q08630,Q12329,0
Q02196,Q05947,0
P40082,Q99177,0
P32452,Q08553,0
P40476,P46672,0
P40917,Q03048,0
P24867,Q03433,0
P50947,Q12006,0
P32781,P38842,0
P0CX38,P53291,0
P53078,Q06005,0
O13536,P43552,0
P0CX43,P32905,1
P38785,P53344,0
P06781,P06843,0
P38782,P41896,1
P17891,P36147,0
A0A023PZI4,P31377,0
P0C5M3,P32387,0
P0C5E1,Q12270,0
P53217,Q12477,0
A0A023PXG7,P53194,0
P81449,Q03920,0
P0CX54,P33201,1
Q07350,Q08774,0
P38115,Q07913,0
P53174,Q07829,0
P47012,Q03193,0
P41546,Q08373,0
P0CX95,P38747,0
P38727,Q02754,0
P54003,Q07967,0
P32387,Q06201,0
P32463,Q06549,0
P25294,P36121,0
P02400,P43546,0
P18898,P32613,0
P43682,Q12507,0
P38013,Q03768,0
P02309,Q03290,1
P40496,P53117,0
P25368,P53880,0
P36523,Q08532,0
P40081,P53899,0
P52868,Q02260,1
P32473,P53314,0
P38215,Q07551,0
P38115,P40045,0
P40446,P47143,0
P53065,Q08747,0
P07807,P40446,0
P53598,Q8TGK7,0
P40505,P47182,0
P20433,P20435,1
P53259,Q04013,0
P36516,P40858,1
P53909,Q07993,0
A0A023PXK7,Q12286,0
P40049,Q12365,0
P47976,Q12335,0
P40022,P48568,0
P25602,Q12367,0
P0CE69,P13517,0
A0A023PYG5,P47157,0
Q04751,Q12167,0
P36057,Q12015,0
P0CI67,P38320,0
P43618,Q03067,0
P48569,Q12331,0
P38172,P38312,0
P05756,P38263,0
P0C2H9,Q06213,0
P38304,P38747,0
A0A023PXL7,Q02256,0
P35719,P37262,0
P38831,P40003,0
P38208,P47021,0
P40076,P53087,0
P48240,Q03554,0
P32388,Q12164,0
P08593,P40366,0
P25359,Q02770,0
P01097,P0CX93,0
Q06263,Q12026,0
A0A023PYJ7,P39974,0
A0A023PZM3,P53834,0
Q03981,Q08723,0
P25719,P27680,0
P38987,P40031,0
P38780,P43607,0
P06168,Q12249,0
P13393,P50105,1
P38893,P43558,0
P40539,Q07560,0
A0A023PXH6,Q12064,0
P06100,P38816,0
P09064,Q12343,0
P87287,Q12488,0
P15700,P23641,0
P06844,Q04067,0
O13586,Q6Q572,0
P07274,P38074,0
P33441,P53290,0
Q06813,Q07865,0
P25352,P32626,0
P38749,P47001,0
P39978,P40993,0
P35200,P40154,0
P28627,P47145,0
P42840,Q07508,0
P43619,Q06616,0
P0CE90,Q12144,0
P12687,P25656,0
P53615,Q04430,0
P35178,P47008,0
P14359,Q03784,0
P0CX12,Q06102,0
P34087,Q12343,1
A0A023PYK2,P53902,0
P53728,Q08991,0
P21705,Q9ZZX0,0
O13571,P32366,0
P39566,Q02753,0
P39929,P53211,0
A0A023PYG1,P32616,0
A0A023PXF5,Q03187,0
Q05359,Q05867,0
P05743,P50945,0
P47009,P53921,0
P25359,Q08559,0
P06245,P38754,0
P40857,Q08958,0
Q06158,Q86ZR7,0
P49775,Q05473,0
P0C5M2,Q12000,0
P18408,P38281,0
O43137,P53833,0
P07257,Q08687,0
P53921,Q02950,1
P25642,Q02767,0
P25571,P38247,0
P53881,Q12350,0
P38736,P47105,0
P32570,Q05788,0
P03871,P87268,0
P28000,P47822,0
Q06090,Q12487,1
P18414,Q92316,0
P38143,P40451,0
O13522,P52553,0
Q06469,Q6Q571,0
P87267,Q12012,0
P05317,P0CX55,1
A0A023PXE5,A0A023PZB8,0
Q03935,Q08110,0
A0A023PZE2,Q12405,0
P38145,P53032,0
P40447,Q07872,0
P13298,P53875,0
P38182,P43622,0
P47140,P53176,0
P47183,Q03290,0
P36520,P53732,1
P32332,Q02754,0
Q04773,Q07915,0
P50108,Q06146,0
P53856,Q03525,0
P26793,P40554,0
P17536,Q8TGP8,0
A0A023PZE9,P53912,0
P22354,P40524,0
P53314,Q07458,0
P32460,P38267,0
P53308,Q12330,0
P17076,Q03430,0
P38306,P53268,0
P40451,P53321,0
P53112,P53718,0
P00427,P38833,0
P04710,Q07738,0
P40079,P53239,0
P05744,Q3E772,1
A0A023PXC2,O13579,0
P00360,P25650,0
P53162,Q08205,0
P19956,P38633,0
Q03558,Q05937,0
P21825,Q05775,0
P40154,P53307,0
P23797,P39704,0
P40101,P41819,0
P05759,P53724,0
P40584,Q06592,0
P16523,P46683,0
O13574,Q12378,0
P36039,P41734,0
P0CX44,P53300,0
P25602,P39543,0
Q08230,Q8TGN2,0
P53343,Q12692,0
P33324,Q08621,0
P07143,P50623,0
P05739,P23500,0
P07249,P14908,0
P38794,Q06594,0
Q01976,Q02046,0
P42949,P53078,0
P26448,P38263,0
P0CD98,P47149,0
P53085,Q06089,0
P05319,P26784,1
P38239,P53224,0
P0CX84,Q02826,0
P0C2H6,P47056,0
P40478,Q01976,0
A0A023PXH9,Q99316,0
P47096,P53915,0
P32338,Q08533,0
P15807,Q04501,0
P00817,P42847,0
O13523,P53282,0
P38063,Q00618,0
Q03673,Q04210,0
P36162,Q3E7A7,0
P32459,P53630,0
P14066,Q07938,0
P38306,Q08620,0
P47132,Q12192,0
P38305,P51998,0
A0A023PZF3,P21705,0
O13582,P40570,0
P03882,P06773,0
P36141,Q06011,0
D6VPM8,P0CX55,0
P26343,Q04436,0
P34253,Q04935,0
P53958,Q08646,0
P28004,Q08842,0
O13513,P50105,0
P53747,P60010,0
P36133,Q12322,0
P08525,P40577,0
P0CX89,P11353,0
Q06707,Q8TGM9,0
P0CX82,P53151,0
P52492,P53691,0
P0CH08,P38747,0
P39729,P39731,0
P38844,Q07555,0
P34215,P39515,0
P25604,Q08580,0
O13517,P43545,0
O13537,Q02196,0
P07283,P13130,0
P00044,Q12444,0
Q08058,Q12003,0
P40060,Q08561,1
P02309,P40858,0
P40076,Q12416,0
P27680,P47126,0
P42840,P53194,0
P36520,Q02950,1
P47087,Q12477,0
O13588,P36138,0
P36109,Q12486,0
P0CL40,P25372,0
Q02793,Q12744,0
Q02781,Q08930,0
P47019,P53828,0
P18238,Q08985,0
Q03201,Q06063,0
P40573,Q02796,0
P23968,P31412,1
P20434,P47822,1
P17536,Q04471,0
P35497,P40344,0
P40858,P53732,1
P38278,P53194,0
Q04087,Q3E7Y4,0
P38233,Q07992,0
P14306,P38791,0
P36141,P69771,0
P38345,Q12042,0
P38698,P38852,0
P14693,P53249,0
P14066,P21651,0
O13540,Q02795,0
A0A023PXH6,P02407,0
P47172,P53887,0
P54858,Q08560,0
P40490,Q12140,0
P0CF16,Q08411,0
P25359,P53295,0
P38265,P50091,0
P47087,Q04432,0
P39563,P39710,0
A0A023PZA9,Q9URQ3,0
P36516,P39990,0
P53066,Q04603,0
P49954,Q12208,0
P00128,Q12359,0
P0CX99,P21705,0
P38210,P69850,0
P38256,P38307,0
P43639,Q06449,0
P38180,P40509,0
P47141,P53176,0
P36095,P39559,0
P36057,P46988,0
O74700,Q07613,0
P47016,Q03266,0
O13545,Q02256,0
P39988,P54837,0
O13562,P14905,0
P32472,Q04120,0
P40314,P43547,0
P13483,P38168,0
P10663,Q12328,0
P32628,P40990,0
P25652,Q06208,0
P14126,P53152,0
P26188,Q07748,0
P14063,Q03430,1
P46990,Q08561,0
P20434,P38304,1
P53860,Q03071,0
P21182,P40323,0
P36093,P43321,0
P38184,Q06151,0
P0CX92,P46998,0
P40574,Q12365,0
O13534,P45976,0
P53305,Q12347,0
Q07993,Q6B2I9,0
P53733,Q03430,1
P26784,Q12006,0
P38173,P53190,0
A0A023PXJ3,Q06201,0
P53686,Q07458,0
P15700,P53155,0
P38145,P38307,0
Q04329,Q12493,0
Q06835,Q07629,0
P35202,P49166,0
P36152,P53615,0
P23724,Q04969,0
P32332,Q6B0R7,0
P40452,Q06810,0
P40556,P53158,0
O13554,P26343,0
P38324,P53054,0
P25350,P38127,0
O13582,P25656,0
P07143,P50947,0
P22804,P46683,0
Q03085,Q06549,0
P25369,P53289,0
P53748,Q06091,0
P0CX43,P0CX56,1
P0CX45,P40449,1
P38279,P43598,0
P53825,Q07534,0
P57743,Q04491,0
P36018,Q6B0Y7,0
P0CL39,P40080,0
P0CX52,Q02793,1
P32626,P53113,0
A0A023PXP4,P38992,0
P36164,Q02685,0
P40319,P53217,0
P33204,Q12520,0
P40040,Q06695,0
P53231,Q12743,0
P40168,Q7LIF1,0
P35180,Q6Q595,0
P0C5B8,P40581,0
P14020,P40572,0
P38777,Q12118,0
P32419,P38313,0
P17157,Q92317,0
A0A023PXK2,Q07938,0
Q01662,Q03186,0
P39729,Q03187,0
Q08205,Q12106,0
O13540,Q08681,0
P05749,P0CX55,1
O14467,P00447,0
P32452,Q12164,0
P39982,P40587,0
P0CX31,P0CX32,1
P32605,Q06835,1
P40339,P40536,0
O75012,P36532,0
A0A023PXB5,P25352,0
P48235,P53977,0
P0CX95,P43600,0
P32471,P53039,0
P53921,Q03201,1
P53731,P87264,0
P25378,Q03446,0
P07172,P53833,0
P0CH64,P23202,0
P00431,Q08736,0
P25584,Q07541,0
P38189,Q12385,0
P0CH64,P53970,0
Q05043,Q07530,0
P32342,P38783,0
P38637,Q3E846,0
A0A023PXQ4,P20133,0
A0A023PXP4,Q06630,0
P40473,Q08223,0
A0A023PYD7,P43587,0
P25651,Q04406,0
P53105,Q03081,0
P03069,Q12240,0
P40316,P53887,0
P07703,P39532,0
P00045,P38240,0
P25719,Q07747,0
P40500,Q12243,0
P46965,Q12338,0
P40165,Q07949,0
P07560,Q12173,0
P17505,P39108,0
P36153,Q08235,0
P42847,Q08503,0
Q12091,Q12513,0
P32788,P53205,0
P20433,Q6Q571,0
P38808,Q02889,0
P06104,P47093,0
P17898,P34162,0
Q06162,Q06504,0
P0CF20,P36133,0
P14020,Q12443,0
P47121,P47821,0
P25332,Q08230,0
P0C5S0,P0CL35,0
P40573,P40584,0
P0CF33,P0CL37,0
P38115,Q12458,0
P32381,P53069,0
P0CX49,P53743,0
O13523,P38268,0
P40083,P69771,0
Q08240,Q08842,0
P47126,Q04004,0
P0CX51,P35725,0
P23369,Q06090,1
Q12099,Q12390,0
P53887,Q05584,0
P13298,P40561,0
O13554,P20051,0
P23797,Q12365,0
P40040,Q08027,0
P40005,P46671,0
P26321,P32830,0
P32773,Q8TGK8,0
P43578,P47146,0
P47184,Q12334,0
P0CX52,P0CX53,1
P38751,P42847,0
P17260,Q08503,0
P32332,Q03529,0
P0C0V8,P36149,0
Q02732,Q12091,0
P38146,Q06217,0
O13542,P47149,0
P38302,P43613,0
O13533,P47095,0
P40507,P87267,0
P89888,Q3E747,0
P25362,P36067,0
P07273,Q12305,0
P0CL31,P53242,0
A0A023PYI5,P17423,0
P51998,P53937,1
P14120,P32179,0
P25584,P32339,0
P0CX83,P53927,1
P40555,P53861,0
P53936,Q6B0W2,0
P12687,P53732,1
A0A023PXB9,Q08214,0
P02293,Q06051,0
P50278,Q04516,0
P36133,P87108,0
P05986,P23724,0
P17423,P38334,0
P05743,P0CY00,0
Q00590,Q04674,0
A0A023PYD0,Q07458,0
P25613,Q12239,0
E9PAF1,P25612,0
P43547,Q86ZR7,0
A0ACB2N405,P47008,0
Q06058,Q07978,0
P0CX26,P25583,0
P38779,Q05899,0
P0CX51,Q08686,0
P0C074,P38816,0
Q06188,Q08054,0
P05743,P32943,0
P53834,Q6B0R7,0
P05755,P0CX37,1
P38868,Q04772,0
P0C2H6,Q12070,0
Q04674,Q6B0Y6,0
P07274,P47132,0
P53900,P53906,0
P32475,Q12057,0
P53080,Q08723,0
P40037,P53821,0
P53861,Q04413,0
A0A023PXD3,P52491,0
P32524,Q06810,0
P36527,Q03759,0
P0CE87,P22354,0
P53087,Q8TGK1,0
O13566,P0CX94,0
Q03981,Q08930,0
P06843,Q3E798,0
P32573,P38199,0
P48362,Q07379,0
P53186,Q04223,0
P43566,Q04179,0
P53141,P53743,0
Q12099,Q99325,0
Q03012,Q99393,0
P0C5R2,P87286,0
Q08954,Q12367,0
Q02895,Q04814,0
P40576,Q07879,0
P46784,P47009,0
Q04307,Q12182,0
P38702,Q06624,0
Q04341,Q8TGP8,0
P20052,Q05947,0
Q12107,Q12163,0
P16370,Q12462,0
P32830,P36129,0
A0A023PZJ3,P43552,0
P53011,Q02721,0
P35723,Q08907,0
P34224,P53077,0
P25042,P45820,0
P38879,Q06819,0
Q08182,Q08990,0
P38143,Q12243,0
A0A023PZD5,P53754,0
O14455,Q12099,0
A0A023PYG1,P47021,0
Q03390,Q12484,0
O14455,Q12003,0
P40515,Q06815,0
P25600,P53965,0
P0CL41,P53065,0
P53158,Q08903,0
P53967,Q12199,0
P39703,P40155,0
P45820,Q12191,0
P0CX82,P36162,0
P26754,Q07872,0
P38275,P53080,0
P00424,P38218,0
P53281,Q05027,0
O14455,P05738,1
P07283,P0CE97,0
P47044,P53904,0
P87191,Q04493,0
P0CX47,P69771,0
Q03193,Q03772,0
P53157,Q12507,0
P32628,P38146,0
P06104,P47012,0
P0CY08,P26448,0
P25303,Q03771,0
P06367,P43569,0
P25656,P53178,0
P40013,Q06107,0
P40319,Q07897,0
Q05635,Q12416,0
P39550,P53289,0
P14682,P36144,0
P33328,Q12084,0
P36053,P52919,0
P87285,Q03675,0
P0CG63,P32628,1
P19955,P25693,0
P40496,P53979,0
P00360,P38730,0
P33313,Q06199,0
A0A023PXJ3,P25586,0
P21560,P38774,0
A0A023PYG1,P39728,0
P53335,Q02826,0
P0CE96,P28778,0
P15703,P42844,0
O13533,Q08207,0
Q03554,Q08419,0
P00812,P25303,0
A0A023PYI2,Q08976,0
P25637,Q03904,0
P21771,P35691,0
P38178,Q05024,0
P25044,P40488,0
A0A023PYF7,P53277,0
P53146,Q08207,0
P15731,P25593,0
Q04772,Q04947,0
P53929,Q07829,0
P38344,P40567,0
P33204,Q05881,0
O13521,Q04734,0
E9PAF1,P15367,0
P40543,Q07648,0
Q12426,Q92328,0
P36224,P38230,0
P19358,Q02732,0
P41735,Q04909,0
P43595,Q05636,0
P32838,P38267,0
Q04767,Q08959,0
P25610,P46994,0
P0CX95,P25342,0
P0CZ17,P17122,0
O13566,P0CX88,0
P0CH09,P43558,1
P14063,P36520,1
P18496,Q08176,0
P35997,P39990,1
P25335,P46972,0
P53769,P53864,0
P23059,P36036,0
O13540,Q07540,0
Q07811,Q6B0Z2,0
Q06819,Q07560,0
P21771,Q02771,0
P36162,P38839,0
P32830,P38698,0
P0CX85,P26321,1
P40414,Q04502,0
P53922,Q99278,0
P00424,Q03020,0
P32379,P38624,1
P40446,P40491,0
P36139,P47034,0
P87282,Q04598,0
P32379,Q08187,0
Q04013,Q06208,0
P32610,P38212,0
P40099,Q08734,0
P0CE96,P38858,0
Q3E842,Q99393,0
P49435,P53928,0
A0A023PZL2,P40350,0
P34247,Q04100,0
P23301,P53854,0
P38816,Q99190,0
P36127,P53876,0
P36086,Q08969,0
P22804,P38726,0
P38068,P53846,0
P25372,P42883,0
Q05473,Q12421,0
P25656,Q12030,0
P25359,P25368,1
P25577,Q03096,0
P38246,Q12130,0
P40035,P40363,0
A0A023PXL1,P38626,0
P0CX38,P25577,0
O13583,P39552,0
P40339,P46965,0
O13566,P18408,0
P47049,P53292,0
P39973,P85052,0
Q03266,Q07788,0
P03871,Q03937,0
P28626,Q03880,0
P23059,P53032,0
E9PAD6,P38784,0
A0A023PZE9,P47172,0
P40567,P54857,0
P53088,Q12450,0
P53111,Q03231,0
P0CX17,Q07688,0
P36059,P53208,0
P36532,Q12329,0
P28626,Q04066,0
P0CX56,P38689,0
Q12385,Q7LIF2,0
P0CG63,Q04434,0
P35719,Q12327,0
A0A023PXJ7,P53228,0
P07143,P47038,0
Q04110,Q12094,0
P49017,P53168,0
Q03772,Q07930,1
P0CL34,P0CY07,0
P21242,P40538,0
P39978,Q02895,0
P48589,Q02516,0
P53106,Q07990,0
P36156,Q08906,0
P32601,P48362,0
P46670,Q07658,0
Q06541,Q06648,0
P41733,Q07521,0
P49626,Q08634,0
A0A023PXL1,P06168,0
P32352,P36030,0
P38689,Q3E705,0
P39540,P47081,0
P25372,Q03885,0
P46948,Q07530,0
P36030,P53032,0
P11076,P40471,0
P36105,P38344,1
P40548,Q2V2Q1,0
A0A023PXC2,O13532,0
P33323,P47111,0
Q02606,Q08428,0
P47065,Q03941,0
P05744,P38247,0
P07560,P32642,0
P15454,P38803,0
P22141,Q04005,0
A0A023PYD9,P53032,0
P0CY08,Q04004,0
P0CY00,P53187,0
P0CD91,P32897,0
P06780,P53256,0
P17695,P31377,0
P22133,P32570,0
P26798,P53252,0
P15807,Q02795,0
A0A023PZG4,O13532,0
P06104,P53164,0
P40585,Q12400,0
P28000,P46994,0
P53864,Q03406,0
P41277,Q12458,0
P36065,P38635,0
Q07649,Q08604,0
P23644,Q06597,0
P25451,P53731,0
D6VPM8,P20434,0
Q02888,Q12243,0
P10081,Q99177,0
A0A023PXD9,Q03554,0
P39990,Q8TGN4,0
P38235,P53259,0
P40581,P53888,0
E2QC18,P53032,0
P22148,P40449,0
P32379,P40302,1
Q08993,Q12347,0
P07270,P38985,0
P53915,Q07786,0
P38336,Q8TGK7,0
P09201,Q03186,0
P25443,P53295,1
P38223,P40168,0
P53841,Q07821,0
P46961,Q07458,0
P40573,Q07879,0
P00912,Q12448,0
P13483,P18898,0
P36134,Q03207,0
P14843,P34245,0
P04710,P38806,0
P40207,Q96VH3,0
P38242,P87108,0
P53904,Q12277,0
P04912,P10659,0
O13557,P0CZ17,0
P15646,P38779,0
Q06819,Q07829,0
A0A023PZI4,P53720,0
P0C5E0,P32447,0
P36109,Q12492,0
P35994,P47021,0
P32607,Q3E784,0
P0CX27,P0CX41,1
P36138,Q00381,0
P0CX93,Q05947,0
P32564,Q04689,0
P38891,P41277,0
E9PAD8,Q05942,0
P26448,Q02770,0
P25337,P25642,0
P07281,P53343,0
P43578,Q12458,0
P53122,P53308,0
P87282,Q8TGN9,0
P47115,P53747,0
P04173,Q08976,0
P05986,P40167,0
Q02753,Q12690,1
P0CX92,P32331,0
P41733,Q07921,0
P22936,P48568,0
P38342,P46964,0
P08466,P11076,0
A0A023PZF5,P38909,0
P38290,P43619,0
P38214,P87273,0
P20434,P46671,0
A0ACB2N405,P40518,0
P22141,P25362,0
P38343,Q04081,0
P06704,P38079,0
P05744,P19073,0
Q06703,Q3E842,0
A0A023PXJ7,Q12133,0
P25575,P32787,0
P15992,Q03406,0
Q04179,Q12692,0
Q08176,Q3E795,0
Q02950,Q06630,1
P25649,Q07534,0
Q12213,Q3E760,0
P07246,P43569,0
P10355,Q03778,0
Q03096,Q12178,0
P36134,Q04740,0
P0C5R9,P47020,0
P39996,Q07551,0
P40169,Q9ZZW2,0
P28241,Q04894,0
P38430,P53156,0
P0CD98,P25347,0
P47181,Q06011,0
P36528,Q04598,1
P10566,Q12297,0
P47163,Q08457,0
P49954,Q870I1,0
P87287,Q04272,0
P47080,Q02793,0
P25377,P39515,0
P07253,P40525,0
P38223,P47095,0
P38782,P39013,0
P36154,P47176,0
P41903,Q06469,0
P0CX45,Q02159,0
P0CL27,Q05777,0
P00330,P08067,0
P40037,Q06102,0
P38178,P39015,0
P40359,Q08278,0
P53289,Q12207,0
P32902,P36526,1
P0CY07,P38236,0
P19454,Q00245,0
P40479,Q02608,0
P25719,Q08222,0
Q03935,Q06522,0
P53731,Q12334,0
P53057,P53155,0
P33313,Q07532,0
P38855,P47081,0
P06843,P36036,0
P39111,Q07508,0
A0A023PZH4,P43591,0
P36103,P53035,0
P42933,Q3E757,0
P38892,Q06667,0
P38265,Q3E756,0
Q04203,Q12233,0
P38212,P40007,0
P22214,P53892,0
Q06648,Q12525,0
O94742,P04161,0
P53754,P53873,0
P25559,P38264,0
P32570,P38304,1
P00045,P36135,0
E9PAD8,P36059,0
P38877,Q12329,0
O13516,P53731,0
P38350,P38957,0
P38797,Q08543,0
P43539,Q04689,0
P12687,P26321,1
Q06389,Q6B0Y1,0
Q08993,Q12400,0
Q03246,Q05503,0
P06245,P10662,0
P00942,Q03835,0
P40515,Q07938,0
P00360,Q08446,0
P0CX84,Q03362,0
P46955,Q07881,0
P19073,P53054,0
P0CX94,P28320,0
P32611,P38523,0
P05749,P38803,1
P53311,Q99344,0
P39972,Q12318,0
P38898,P50084,0
P25565,P38749,0
Q02767,Q3E793,0
Q04867,Q8TGR2,0
P36163,Q12408,0
P02406,Q01519,0
P0CL29,Q96VH4,0
A0A023PZG4,P08456,0
P38957,Q05937,0
P0CL37,P10962,0
P38841,Q04502,0
P0CX39,Q06287,1
Q04344,Q07746,0
P25587,P38068,0
P50947,Q08900,0
P18410,P43566,0
P01149,Q06217,0
Q06672,Q08630,0
P17898,P53044,0
P30402,P36520,0
P53910,Q3E846,0
P0CL40,P34245,0
P48558,Q04226,0
P38226,Q02889,0
P0CX35,P40214,0
E9PAF1,P53915,0
O94086,P40893,0
P53884,Q12025,0
P0CX39,P38171,0
P36128,P53598,0
P48240,P53941,1
P07260,P36060,0
P38956,P53204,0
P36050,P38066,0
P47822,Q12359,0
P09938,Q3E833,0
P25560,Q12498,0
P38881,Q8TGM9,0
P38616,Q12213,0
P47148,Q3E790,0
P06774,P32502,0
P25601,P53938,0
P33328,P43547,0
O14467,P25377,0
P47003,P53116,0
P38832,P53216,0
P25299,P32626,0
P32781,P42883,0
P36039,Q07914,0
P43614,Q07540,0
Q04031,Q08959,0
Q02205,Q02721,0
Q08176,Q12012,0
P05318,P38089,0
P40544,P56628,0
P38183,P53171,0
Q12330,Q12517,0
P53230,Q08953,0
P38838,Q06543,0
P13663,Q08213,0
P19146,Q03246,0
P0CX24,P41805,1
P32495,Q12458,0
P53216,Q06815,0
Q06159,Q08232,0
P07347,P47128,0
P25605,Q12285,0
Q03529,Q6B0V8,0
P38075,Q12015,0
P00812,Q04894,0
P38792,Q12378,0
P53731,Q12426,0
P38251,P47162,0
Q07829,Q12284,0
P53740,P53930,0
P36129,Q3E840,0
P0CY11,P19146,0
P40519,Q8TGK8,0
P06242,Q08872,0
P23624,P53220,0
P52868,P53277,1
P41818,P42883,0
O13556,Q12160,0
P0C2H6,Q3E772,1
Q03390,Q04401,0
P46990,Q08980,0
A0A023PYE9,A0A023PZA9,0
P53900,Q12431,0
O43137,P22133,0
P53153,Q12452,0
P53769,Q02770,1
P38892,Q06549,0
O13545,Q04814,0
O13515,P33308,0
P17076,P39015,1
P32445,P45978,0
P38175,Q06813,0
P15807,Q02793,0
P0CY09,P33754,0
P0C2H8,P39107,0
P40364,Q7LIF1,0
P38011,P48589,1
P23724,P38555,0
P25625,P48589,0
P40013,P42938,0
P18239,Q02521,0
P53205,Q04372,0
O13561,P53218,0
P36007,P53252,0
P01120,P50945,0
P01097,Q07913,0
P23248,P38912,1
Q03529,Q3E705,0
P0CF36,Q3E744,0
P0CH64,Q03246,0
P38303,Q99177,0
P53842,P53977,0
P43547,Q96VH5,0
O13546,P38885,0
P53897,Q06594,0
P06244,P41805,0
A0A023PXN9,Q04004,0
P07266,Q06107,0
P25361,P38127,0
P38068,P53208,0
P17260,Q03433,0
P13483,Q06510,0
P05740,Q08689,1
A0A023PXF8,P00358,0
P43622,Q12318,0
O13529,P53879,0
O13515,P0C5B8,0
P54003,Q12123,0
P19211,P38852,0
P21242,P32385,0
P36526,P38260,0
O13554,P0CX95,0
P36525,P53204,0
P20084,P32445,0
P81449,Q12177,0
